amendment_indicator,amendment_indicator_desc,beneficiary_committee_name,candidate_first_name,candidate_id,candidate_last_name,candidate_middle_name,candidate_name,candidate_office,candidate_office_description,candidate_office_district,candidate_office_state,candidate_party,category_code,category_code_full,comm_dt,name,committee_id,committee_type,designation,designation_full,party,party_full,state,city,cycle,is_active,organization_type,organization_type_full,treasurer_name,affiliated_committee_name,filing_frequency,expenditure_amount,expenditure_date,expenditure_description,dissemination_date,support_oppose_indicator,election_type,election_type_full,fec_election_type_desc,fec_election_year,entity_type,entity_type_desc,payee_first_name,payee_last_name,payee_middle_name,payee_city,payee_occupation,file_number,filing_form,image_number,line_number,link_id,memo_code,memo_code_full,memo_text,memoed_subtotal,original_sub_id,pdf_url,report_type,report_year,schedule_type,schedule_type_full,sub_id,transaction_id,conduit_committee_id,conduit_committee_name,conduit_committee_city,conduit_committee_state
A,,,AFTYN,H6TN07195,BEHN,,"BEHN, AFTYN",H,,07,TN,DEM,,,,CLUB FOR GROWTH ACTION,C00487470,O,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"ROZANSKY, ADAM",NONE,M,9510.0,2025-11-17,DIGITAL ADVERTISING,2025-11-18,O,G2025,,,,,,,,,ARLINGTON,,1958173,F3X,202604069856987798,24,4040620261435047124,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202604069856987798,M12,2025,SE,ITEMIZED INDEPENDENT EXPENDITURES,4040620261435151031,SE24.1949,,,,
N,,,MICHAEL,H6WI07223,ALFONSO,,"ALFONSO, MICHAEL",H,,07,WI,REP,,,,NORTHWOODS FUTURE PAC,C00922955,O,U,Unauthorized,,,AL,MOUNTAIN BROOK,2026,True,,,"LANDERFELT, MICHAEL",NONE,Q,63952.4,2025-11-17,PRINTING / POSTAGE,2025-11-20,S,P2026,,,,,,,,,CHARLESTON,,1938639,F3X,202601309794598615,24,4013020261304202378,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202601309794598615,YE,2025,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022720261359942081,SE24.27766,,,,
N,,,MARIANNETTE,H8IA02043,MILLER-MEEKS,,"MILLER-MEEKS, MARIANNETTE",H,,01,IA,REP,,,,INDIGO PAC,C00909465,O,U,Unauthorized,,,CA,PALO ALTO,2026,True,,,"MCCREA, JOHN KEVIN",NONE,Q,814.0,2025-11-17,DIGITAL ADVERTISING,2025-11-17,O,G2026,,,,,,,,,MENLO PARK,,1935443,F3X,202601269794174516,24,4012620261303448141,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202601269794174516,YE,2025,SE,ITEMIZED INDEPENDENT EXPENDITURES,4012820261304050129,SE.4201,C00909465,,,
N,,,MATTHEW ROBERT,H6TN07161,VAN EPPS,,"VAN EPPS, MATTHEW ROBERT",H,,07,TN,REP,004,Advertising Expenses ,,YOUR COMMUNITY PAC,C00886614,O,U,Unauthorized,,,DE,WILMINGTON,2026,True,,,"TITUS HILBY, ANNE",NONE,Q,32000.0,2025-11-17,DIGITAL ADVERTISING BUY AND PRODUCTION; ALSO SUPPORTING JON THORP,2025-11-17,O,S2025,SPECIAL-GENERAL,,,,,,,,ATLANTA,,1930406,F3X,202601019793897528,24,4010120261299847023,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202601019793897528,30S,2025,SE,ITEMIZED INDEPENDENT EXPENDITURES,4012620261303663004,SE.4772,C00886614,,,
N,,,AFTYN,H6TN07195,BEHN,,"BEHN, AFTYN",H,,07,TN,DEM,,,,CONSERVATIVES FOR AMERICAN EXCELLENCE INC.,C00835967,O,U,Unauthorized,,,NV,LAS VEGAS,2026,True,,,"HASTIE, CHRISSIE",NONE,M,671986.78,2025-11-17,MEDIA PRODUCTION & ADVERTISEMENT,2025-11-18,O,S2025,SPECIAL GENERAL-2025,,,,,,,,ARLINGTON,,1930333,F3X,202512319793867103,24,4123120251299802019,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202512319793867103,30S,2025,SE,ITEMIZED INDEPENDENT EXPENDITURES,4012120261303130006,E-592,,,,
A,,,AFTYN,H6TN07195,BEHN,,"BEHN, AFTYN",H,,07,TN,DEM,,,,MAGA INC.,C00892471,V,U,Unauthorized,,,MA,BEVERLY,2026,True,,,"GANTT, CHARLES",NONE,M,1500.0,2025-11-17,PRODUCTION COST: DIGITAL ADS,2025-11-18,O,S2025,SPECIAL-GENERAL,,,,,,,,RICHMOND,,1930534,F3X,202601029793901962,24,4010220261299859041,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202601029793901962,30S,2025,SE,ITEMIZED INDEPENDENT EXPENDITURES,4012020261302879152,SE.4678,C00892471,,,
A,,,AFTYN,H6TN07195,BEHN,,"BEHN, AFTYN",H,,07,TN,DEM,,,,MAGA INC.,C00892471,V,U,Unauthorized,,,MA,BEVERLY,2026,True,,,"GANTT, CHARLES",NONE,M,28900.0,2025-11-17,DIGITAL ADVERTISING,2025-11-18,O,S2025,SPECIAL-GENERAL,,,,,,,,RICHMOND,,1930534,F3X,202601029793901961,24,4010220261299859041,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202601029793901961,30S,2025,SE,ITEMIZED INDEPENDENT EXPENDITURES,4012020261302879151,SE.4676,C00892471,,,
A,,,MATTHEW ROBERT,H6TN07161,VAN EPPS,,"VAN EPPS, MATTHEW ROBERT",H,,07,TN,REP,,,,MAGA INC.,C00892471,V,U,Unauthorized,,,MA,BEVERLY,2026,True,,,"GANTT, CHARLES",NONE,M,6000.0,2025-11-17,PRODUCTION COST: DIGITAL ADS,2025-11-18,S,S2025,SPECIAL-GENERAL,,,,,,,,RICHMOND,,1930534,F3X,202601029793901961,24,4010220261299859041,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202601029793901961,30S,2025,SE,ITEMIZED INDEPENDENT EXPENDITURES,4012020261302879150,SE.4675,C00892471,,,
A,,,MATTHEW ROBERT,H6TN07161,VAN EPPS,,"VAN EPPS, MATTHEW ROBERT",H,,07,TN,REP,,,,MAGA INC.,C00892471,V,U,Unauthorized,,,MA,BEVERLY,2026,True,,,"GANTT, CHARLES",NONE,M,115600.0,2025-11-17,DIGITAL ADVERTISING,2025-11-18,S,S2025,SPECIAL-GENERAL,,,,,,,,RICHMOND,,1930534,F3X,202601029793901960,24,4010220261299859041,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202601029793901960,30S,2025,SE,ITEMIZED INDEPENDENT EXPENDITURES,4012020261302879149,SE.4673,C00892471,,,
A,,,AFTYN,H6TN07195,BEHN,,"BEHN, AFTYN",H,,07,TN,DEM,,,,MAGA INC.,C00892471,V,U,Unauthorized,,,MA,BEVERLY,2026,True,,,"GANTT, CHARLES",NONE,M,197690.79,2025-11-17,DIGITAL ADVERTISING,2025-11-19,O,S2025,SPECIAL-GENERAL,,,,,,,,ALEXANDRIA,,1930534,F3X,202601029793901950,24,4010220261299859041,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202601029793901950,30S,2025,SE,ITEMIZED INDEPENDENT EXPENDITURES,4012020261302879128,SE.4690,C00892471,,,
A,,,AFTYN,H6TN07195,BEHN,,"BEHN, AFTYN",H,,07,TN,DEM,,,,MAGA INC.,C00892471,V,U,Unauthorized,,,MA,BEVERLY,2026,True,,,"GANTT, CHARLES",NONE,M,43550.0,2025-11-17,PLACED MEDIA: RADIO AD,2025-11-19,O,S2025,SPECIAL-GENERAL,,,,,,,,ALEXANDRIA,,1930534,F3X,202601029793901949,24,4010220261299859041,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202601029793901949,30S,2025,SE,ITEMIZED INDEPENDENT EXPENDITURES,4012020261302879127,SE.4689,C00892471,,,
A,,,AFTYN,H6TN07195,BEHN,,"BEHN, AFTYN",H,,07,TN,DEM,,,,MAGA INC.,C00892471,V,U,Unauthorized,,,MA,BEVERLY,2026,True,,,"GANTT, CHARLES",NONE,M,80000.0,2025-11-17,PLACED MEDIA: TV,2025-11-19,O,S2025,SPECIAL-GENERAL,,,,,,,,ALEXANDRIA,,1930534,F3X,202601029793901949,24,4010220261299859041,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202601029793901949,30S,2025,SE,ITEMIZED INDEPENDENT EXPENDITURES,4012020261302879126,SE.4688,C00892471,,,
A,,,MATTHEW ROBERT,H6TN07161,VAN EPPS,,"VAN EPPS, MATTHEW ROBERT",H,,07,TN,REP,,,,MAGA INC.,C00892471,V,U,Unauthorized,,,MA,BEVERLY,2026,True,,,"GANTT, CHARLES",NONE,M,401372.21,2025-11-17,DIGITAL ADVERTISING,2025-11-19,S,S2025,SPECIAL-GENERAL,,,,,,,,ALEXANDRIA,,1930534,F3X,202601029793901948,24,4010220261299859041,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202601029793901948,30S,2025,SE,ITEMIZED INDEPENDENT EXPENDITURES,4012020261302879125,SE.4687,C00892471,,,
A,,,MATTHEW ROBERT,H6TN07161,VAN EPPS,,"VAN EPPS, MATTHEW ROBERT",H,,07,TN,REP,,,,MAGA INC.,C00892471,V,U,Unauthorized,,,MA,BEVERLY,2026,True,,,"GANTT, CHARLES",NONE,M,21450.0,2025-11-17,PLACED MEDIA: RADIO AD,2025-11-19,S,S2025,SPECIAL-GENERAL,,,,,,,,ALEXANDRIA,,1930534,F3X,202601029793901948,24,4010220261299859041,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202601029793901948,30S,2025,SE,ITEMIZED INDEPENDENT EXPENDITURES,4012020261302879124,SE.4685,C00892471,,,
N,,,AFTYN,H6TN07195,BEHN,,"BEHN, AFTYN",H,,07,TN,DEM,,,,INDIVISIBLE ACTION,C00678839,W,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"RAMEY, ELIZABETH",NONE,M,12823.5,2025-11-17,BILLBOARD,2025-11-17,S,S2025,SPECIAL GENERAL,,,,,,,,BATON ROUGE,,1929709,F3X,202512209793735005,24,4122020251299529121,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202512209793735005,M12,2025,SE,ITEMIZED INDEPENDENT EXPENDITURES,4011620261302624003,500238037,,,,
N,,,AFTYN,H6TN07195,BEHN,,"BEHN, AFTYN",H,,07,TN,DEM,,,,TENNESSEE IMMIGRANT AND REFUGEE RIGHTS COALITION VOTES ACTION PAC,C00816173,O,U,Unauthorized,,,TN,NASHVILLE,2026,True,,,"KILGORE, CARA DOIDGE",TIRRC VOTES PAC,Q,12169.25,2025-11-16,CANVASSING & STAFF TIME,2025-11-16,S,S2025,SPECIAL-GENERAL,,,,,,,,NASHVILLE,,1925079,F24,202511179792617147,24,4111720251293380002,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202511179792617147,24,2025,SE,ITEMIZED INDEPENDENT EXPENDITURES,4111720251293393004,SE.4337,C00816173,,,
N,,,AFTYN,H6TN07195,BEHN,,"BEHN, AFTYN",H,,07,TN,DEM,,,,TENNESSEE IMMIGRANT AND REFUGEE RIGHTS COALITION VOTES ACTION PAC,C00816173,O,U,Unauthorized,,,TN,NASHVILLE,2026,True,,,"KILGORE, CARA DOIDGE",TIRRC VOTES PAC,Q,12169.25,2025-11-16,CANVASSING & STAFF TIME,2025-11-16,S,S2025,SPECIAL-GENERAL,,,,,,,,NASHVILLE,,1930156,F3X,202512299793860878,24,4122920251299701012,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202512299793860878,30S,2025,SE,ITEMIZED INDEPENDENT EXPENDITURES,4012120261303130017,SE.4335,C00816173,,,
N,,,MATTHEW ROBERT,H6TN07161,VAN EPPS,,"VAN EPPS, MATTHEW ROBERT",H,,07,TN,REP,,,,MAGA INC.,C00892471,V,U,Unauthorized,,,MA,BEVERLY,2026,True,,,"GANTT, CHARLES",NONE,M,5471.38,2025-11-15,TEXT MESSAGES,2025-11-15,S,S2025,SPECIAL-GENERAL,,,,,,,,TAMPA,,1924972,F24,202511169792610885,24,4111620251293368001,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202511169792610885,24,2025,SE,ITEMIZED INDEPENDENT EXPENDITURES,4111620251293373002,SE.4671,C00892471,,,
N,,,MATTHEW ROBERT,H6TN07161,VAN EPPS,,"VAN EPPS, MATTHEW ROBERT",H,,07,TN,REP,,,,MAGA INC.,C00892471,V,U,Unauthorized,,,MA,BEVERLY,2026,True,,,"GANTT, CHARLES",NONE,M,88357.95,2025-11-15,VOTER PHONE CALLS: GOTV,2025-11-15,S,S2025,SPECIAL-GENERAL,,,,,,,,TAMPA,,1924972,F24,202511169792610885,24,4111620251293368001,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202511169792610885,24,2025,SE,ITEMIZED INDEPENDENT EXPENDITURES,4111620251293373001,SE.4669,C00892471,,,
A,,,MATTHEW ROBERT,H6TN07161,VAN EPPS,,"VAN EPPS, MATTHEW ROBERT",H,,07,TN,REP,,,,MAGA INC.,C00892471,V,U,Unauthorized,,,MA,BEVERLY,2026,True,,,"GANTT, CHARLES",NONE,M,5471.38,2025-11-15,TEXT MESSAGES,2025-11-15,S,S2025,SPECIAL-GENERAL,,,,,,,,TAMPA,,1930534,F3X,202601029793901955,24,4010220261299859041,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202601029793901955,30S,2025,SE,ITEMIZED INDEPENDENT EXPENDITURES,4012020261302879138,SE.4670,C00892471,,,
A,,,MATTHEW ROBERT,H6TN07161,VAN EPPS,,"VAN EPPS, MATTHEW ROBERT",H,,07,TN,REP,,,,MAGA INC.,C00892471,V,U,Unauthorized,,,MA,BEVERLY,2026,True,,,"GANTT, CHARLES",NONE,M,88357.95,2025-11-15,VOTER PHONE CALLS: GOTV,2025-11-15,S,S2025,SPECIAL-GENERAL,,,,,,,,TAMPA,,1930534,F3X,202601029793901954,24,4010220261299859041,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202601029793901954,30S,2025,SE,ITEMIZED INDEPENDENT EXPENDITURES,4012020261302879137,SE.4668,C00892471,,,
N,,,BILL,S0TN00169,HAGERTY,,"HAGERTY, BILL",S,,00,TN,REP,,,,SENATE CONSERVATIVES FUND,C00448696,Q,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"KILGORE, PAUL",NONE,M,4857.02,2025-11-14,IE-HAGERTY-DIRECT MAIL PRODUCTION,2025-11-12,S,P2026,,,,,,,,,PURCELLVILLE,,1926961,F24,202511269793334346,24,4112620251294861010,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202511269793334346,48,2025,SE,ITEMIZED INDEPENDENT EXPENDITURES,4112620251294965075,ED2FBB2A7E9554F03896,,,,
N,,,CYNTHIA,S0WY00137,LUMMIS,MARIE,"LUMMIS, CYNTHIA MARIE",S,,00,WY,REP,,,,SENATE CONSERVATIVES FUND,C00448696,Q,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"KILGORE, PAUL",NONE,M,4857.02,2025-11-14,IE-LUMMIS-DIRECT MAIL PRODUCTION,2025-11-12,S,P2026,,,,,,,,,PURCELLVILLE,,1926960,F24,202511269793334340,24,4112620251294861009,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202511269793334340,48,2025,SE,ITEMIZED INDEPENDENT EXPENDITURES,4112620251294965064,E6357041F41B840538E4,,,,
N,,,ROGER,S0KS00315,MARSHALL,W,"MARSHALL, ROGER W",S,,00,KS,REP,,,,SENATE CONSERVATIVES FUND,C00448696,Q,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"KILGORE, PAUL",NONE,M,4857.02,2025-11-14,IE-MARSHALL-DIRECT MAIL PRODUCTION,2025-11-12,S,P2026,,,,,,,,,PURCELLVILLE,,1926959,F24,202511269793334334,24,4112620251294861008,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202511269793334334,48,2025,SE,ITEMIZED INDEPENDENT EXPENDITURES,4112620251294965053,E08128184E6BF4536BC9,,,,
N,,,ASHLEY,S6FL00640,MOODY,,"MOODY, ASHLEY",S,,00,FL,REP,,,,SENATE CONSERVATIVES FUND,C00448696,Q,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"KILGORE, PAUL",NONE,M,4857.03,2025-11-14,IE-MOODY-DIRECT MAIL PRODUCTION,2025-11-12,S,P2026,,,,,,,,,PURCELLVILLE,,1926958,F24,202511269793334324,24,4112620251294861007,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202511269793334324,48,2025,SE,ITEMIZED INDEPENDENT EXPENDITURES,4112620251294965034,EB4B9EF012C0F448E9C8,,,,
N,,,FELIX,S6AL00476,MOORE,BARRY,"MOORE, FELIX BARRY",S,,00,AL,REP,,,,SENATE CONSERVATIVES FUND,C00448696,Q,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"KILGORE, PAUL",NONE,M,4857.03,2025-11-14,IE-MOORE-DIRECT MAIL PRODUCTION,2025-11-12,S,P2026,,,,,,,,,PURCELLVILLE,,1926957,F24,202511269793334318,24,4112620251294861006,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202511269793334318,48,2025,SE,ITEMIZED INDEPENDENT EXPENDITURES,4112620251294965023,ED8B68B6C492B40939AB,,,,
N,,,NATE,H6KY00302,MORRIS,,"MORRIS, NATE",S,,,KY,,,,,SENATE CONSERVATIVES FUND,C00448696,Q,U,Unauthorized,,,DC,WASHINGTON,2026,True,,,"KILGORE, PAUL",NONE,M,4857.03,2025-11-14,IE-MORRIS-DIRECT MAIL PRODUCTION,2025-11-12,S,P2026,,,,,,,,,PURCELLVILLE,,1926956,F24,202511269793334312,24,4112620251294861005,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202511269793334312,48,2025,SE,ITEMIZED INDEPENDENT EXPENDITURES,4112620251294965011,E88F13C95EB834B0EA02,,,,
N,,,GABE,,EVANS,,"EVANS, GABE",H,,08,CO,,24A,,,TRUST BRIGADE,C00914689,O,U,Unauthorized,,,CA,LOS ANGELES,2026,True,,,"DAVIDSON, CARY",NONE,M,371.54,2025-11-14,PAYROLL TAXES,2025-11-22,O,P2026,,,,,,,,,DENVER,,1926810,F24,202511249793331049,24,4112520251294735001,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202511249793331049,48,2025,SE,ITEMIZED INDEPENDENT EXPENDITURES,4112520251294843036,EDT.E.51,,,,
N,,,GABE,,EVANS,,"EVANS, GABE",H,,08,CO,,24A,,,TRUST BRIGADE,C00914689,O,U,Unauthorized,,,CA,LOS ANGELES,2026,True,,,"DAVIDSON, CARY",NONE,M,779.44,2025-11-14,SALARY,2025-11-22,O,P2026,,,,,,JARREK R.,HOLMES,,DENVER,,1926810,F24,202511249793331046,24,4112520251294735001,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202511249793331046,48,2025,SE,ITEMIZED INDEPENDENT EXPENDITURES,4112520251294843029,EDT.E.50,,,,
N,,,MATTHEW ROBERT,H6TN07161,VAN EPPS,,"VAN EPPS, MATTHEW ROBERT",H,,07,TN,REP,004,Advertising Expenses ,,YOUR COMMUNITY PAC,C00886614,O,U,Unauthorized,,,DE,WILMINGTON,2026,True,,,"TITUS HILBY, ANNE",NONE,Q,2750.0,2025-11-14,DIGITAL ADVERTISING SERVICES (ESTIMATE),2025-11-14,O,S2025,SPECIAL-GENERAL,,,,,,,,BAY SHORE,,1924945,F24,202511159792610722,24,4111520251293356003,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202511159792610722,24,2025,SE,ITEMIZED INDEPENDENT EXPENDITURES,4111520251293362008,SE.4669,C00886614,,,
N,,,MATTHEW ROBERT,H6TN07161,VAN EPPS,,"VAN EPPS, MATTHEW ROBERT",H,,07,TN,REP,004,Advertising Expenses ,,YOUR COMMUNITY PAC,C00886614,O,U,Unauthorized,,,DE,WILMINGTON,2026,True,,,"TITUS HILBY, ANNE",NONE,Q,22456.0,2025-11-14,TELEVISION ADVERTISING SERVICES (ESTIMATE),2025-11-14,O,S2025,SPECIAL-GENERAL,,,,,,,,BAY SHORE,,1924945,F24,202511159792610722,24,4111520251293356003,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202511159792610722,24,2025,SE,ITEMIZED INDEPENDENT EXPENDITURES,4111520251293362007,SE.4664,C00886614,,,
N,,,MATTHEW ROBERT,H6TN07161,VAN EPPS,,"VAN EPPS, MATTHEW ROBERT",H,,07,TN,REP,004,Advertising Expenses ,,YOUR COMMUNITY PAC,C00886614,O,U,Unauthorized,,,DE,WILMINGTON,2026,True,,,"TITUS HILBY, ANNE",NONE,Q,1740.0,2025-11-14,TELEVISION ADVERTISING SERVICES (ESTIMATE),2025-11-14,O,S2025,SPECIAL-GENERAL,,,,,,,,BAY SHORE,,1924945,F24,202511159792610721,24,4111520251293356003,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202511159792610721,24,2025,SE,ITEMIZED INDEPENDENT EXPENDITURES,4111520251293362006,SE.4663,C00886614,,,
N,,,MATTHEW ROBERT,H6TN07161,VAN EPPS,,"VAN EPPS, MATTHEW ROBERT",H,,07,TN,REP,004,Advertising Expenses ,,YOUR COMMUNITY PAC,C00886614,O,U,Unauthorized,,,DE,WILMINGTON,2026,True,,,"TITUS HILBY, ANNE",NONE,Q,4677.0,2025-11-14,RADIO ADVERTISING SERVICES (ESTIMATE),2025-11-14,O,S2025,SPECIAL-GENERAL,,,,,,,,BAY SHORE,,1924945,F24,202511159792610721,24,4111520251293356003,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202511159792610721,24,2025,SE,ITEMIZED INDEPENDENT EXPENDITURES,4111520251293362005,SE.4662,C00886614,,,
N,,,MATTHEW ROBERT,H6TN07161,VAN EPPS,,"VAN EPPS, MATTHEW ROBERT",H,,07,TN,REP,004,Advertising Expenses ,,YOUR COMMUNITY PAC,C00886614,O,U,Unauthorized,,,DE,WILMINGTON,2026,True,,,"TITUS HILBY, ANNE",NONE,Q,14531.0,2025-11-14,DIGITAL ADVERTISING SERVICES (ESTIMATE),2025-11-14,O,S2025,SPECIAL-GENERAL,,,,,,,,BAY SHORE,,1924945,F24,202511159792610720,24,4111520251293356003,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202511159792610720,24,2025,SE,ITEMIZED INDEPENDENT EXPENDITURES,4111520251293362004,SE.4661,C00886614,,,
N,,,AFTYN,H6TN07195,BEHN,,"BEHN, AFTYN",H,,07,TN,DEM,,,,THE EQUITY ALLIANCE FUND ACTION PAC,C00827618,O,U,Unauthorized,,,TN,NASHVILLE,2026,True,,,"JONES, DUSTIN",THE EQUITY ALLIANCE FUND PAC,M,103.02,2025-11-14,LITERATURE,2025-11-14,S,S2025,SPECIAL-GENERAL,,,,,,,,GOODLETTSVILLE,,1924922,F24,202511149792610460,24,4111520251293356002,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202511149792610460,24,2025,SE,ITEMIZED INDEPENDENT EXPENDITURES,4111520251293362002,SE.4207,C00827618,,,
N,,,NATE,,MORRIS,,"MORRIS, NATE",S,,,KY,,,,,"KEEP AMERICA GREAT PAC, INC.",C00896365,O,U,Unauthorized,,,GA,ATHENS,2026,True,,,"GOODE, MICHAEL",NONE,Q,4394.0,2025-11-14,TEXT BLAST,2025-11-14,O,P2026,,,,,,,,,GALLATIN,,1924857,F24,202511149792607718,24,4111420251293343003,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202511149792607718,48,2025,SE,ITEMIZED INDEPENDENT EXPENDITURES,4111420251293348005,E328629A3053F429BAD0,,,,
N,,,GARLAND,S6KY00286,BARR,ANDY,"BARR, GARLAND ANDY",S,,00,KY,REP,,,,"KEEP AMERICA GREAT PAC, INC.",C00896365,O,U,Unauthorized,,,GA,ATHENS,2026,True,,,"GOODE, MICHAEL",NONE,Q,45000.0,2025-11-14,MEDIA BUY,2025-11-12,S,P2026,,,,,,,,,ALEXANDRIA,,1924857,F24,202511149792607717,24,4111420251293343003,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202511149792607717,48,2025,SE,ITEMIZED INDEPENDENT EXPENDITURES,4111420251293348003,E90F584FF2C314A56906,,,,
A,,,GABE,,EVANS,,"EVANS, GABE",H,,08,CO,,24A,,,TRUST BRIGADE,C00914689,O,U,Unauthorized,,,CA,LOS ANGELES,2026,True,,,"DAVIDSON, CARY",NONE,M,371.54,2025-11-14,PAYROLL TAXES,2025-11-22,O,P2026,,,,,,,,,DENVER,,1974551,F24,202605139866951955,24,4051320261510154027,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202605139866951955,48,2025,SE,ITEMIZED INDEPENDENT EXPENDITURES,4051320261510296094,EDT.E.109,,,,
A,,,GABE,,EVANS,,"EVANS, GABE",H,,08,CO,,24A,,,TRUST BRIGADE,C00914689,O,U,Unauthorized,,,CA,LOS ANGELES,2026,True,,,"DAVIDSON, CARY",NONE,M,779.44,2025-11-14,SALARY,2025-11-22,O,P2026,,,,,,JARREK R.,HOLMES,,DENVER,,1974551,F24,202605139866951951,24,4051320261510154027,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202605139866951951,48,2025,SE,ITEMIZED INDEPENDENT EXPENDITURES,4051320261510296086,EDT.E.108,,,,
A,,,JUSTIN,H6TN09449,PEARSON,,"PEARSON, JUSTIN",H,,09,TN,DEM,,,,JUSTICE DEMOCRATS PAC,C00630665,W,U,Unauthorized,,,PA,LANCASTER,2026,True,,,"BADILLO, JORGE",NONE,Q,1234.13,2025-11-14,NON-CONTRIBUTION ACCOUNT - DIGITAL AD BUY,2025-10-08,S,P2026,,,,,,,,,WASHINGTON,,1958301,F3X,202604069857012270,24,4040720261435165002,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202604069857012270,YE,2025,SE,ITEMIZED INDEPENDENT EXPENDITURES,4040720261435260005,IE-28999-E,,,,
N,,,ERIC,H6TX34080,FLORES,,"FLORES, ERIC",H,,34,TX,REP,004,Advertising Expenses ,,OPERATION GUARDIAN SUPPORT PAC,C00919035,O,U,Unauthorized,,,MD,BETHESDA,2026,True,,,"DUGAT, AMY",NONE,Q,1488.44,2025-11-14,PRINTING,2026-02-01,S,P2026,,,,,,,,,AUSTIN,,1940404,F3X,202601309795062912,24,4013020261304203596,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202601309795062912,YE,2025,SE,ITEMIZED INDEPENDENT EXPENDITURES,4030420261386457186,SE.4135,C00919035,,,
N,,,NATE,S6KY00302,MORRIS,,"MORRIS, NATE",S,,00,KY,REP,,,,"KEEP AMERICA GREAT PAC, INC.",C00896365,O,U,Unauthorized,,,GA,ATHENS,2026,True,,,"GOODE, MICHAEL",NONE,Q,4394.0,2025-11-14,TEXT BLAST,2025-11-14,O,P2026,,,,,,,,,GALLATIN,,1939806,F3X,202601309794842676,24,4013020261304203189,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202601309794842676,YE,2025,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022720261359942060,E328629A3053F429BAD0,,,,
N,,,GARLAND,S6KY00286,BARR,ANDY,"BARR, GARLAND ANDY",S,,00,KY,REP,,,,"KEEP AMERICA GREAT PAC, INC.",C00896365,O,U,Unauthorized,,,GA,ATHENS,2026,True,,,"GOODE, MICHAEL",NONE,Q,45000.0,2025-11-14,MEDIA BUY,2025-11-12,S,P2026,,,,,,,,,ALEXANDRIA,,1939806,F3X,202601309794842675,24,4013020261304203189,,,,False,,https://docquery.fec.gov/cgi-bin/fecimg/?202601309794842675,YE,2025,SE,ITEMIZED INDEPENDENT EXPENDITURES,4022720261359942058,E90F584FF2C314A56906,,,,
